533464,Pondicherry,Pondicherry,PONDICHERRY
673310,Mahe Ut,Mahe,PONDICHERRY
673310,Mahe Ut,Mahe,PONDICHERRY
673310,Ut Of Pondichery,Pondicherry,PONDICHERRY
605007,Pondicherry,Pondicherry,PONDICHERRY
605007,Pondicherry,Pondicherry,PONDICHERRY
605102,Pondicherry,Pondicherry,PONDICHERRY
605110,Villianur Commune Panchayat,Pondicherry,PONDICHERRY
607402,Pondicherry,Pondicherry,PONDICHERRY
605104,Pondichery,Pondicherry,PONDICHERRY
605014,Pondicherry,Pondicherry,PONDICHERRY
605502,Pondicherry,Pondicherry,PONDICHERRY
607402,Pondicherry,Pondicherry,PONDICHERRY
605006,Pondicherry,Pondicherry,PONDICHERRY
605106,Pondicherry,Pondicherry,PONDICHERRY
605106,Pondicherry,Pondicherry,PONDICHERRY
605007,Pondicherry,Pondicherry,PONDICHERRY
605106,Pondicherry,Pondicherry,PONDICHERRY
605502,Pondicherry,Pondicherry,PONDICHERRY
605106,Pondicherry,Pondicherry,PONDICHERRY
605110,Pondicherry,Pondicherry,PONDICHERRY
605104,Pondicherry,Pondicherry,PONDICHERRY
605101,Pondicherry,Pondicherry,PONDICHERRY
605008,Pondicherry,Pondicherry,PONDICHERRY
605105,Pondicherry,Pondicherry,PONDICHERRY
605107,Pondicherry,Pondicherry,PONDICHERRY
607402,Pondicherry,Pondicherry,PONDICHERRY
607402,Pondicherry,Pondicherry,PONDICHERRY
605110,Pondicherry,Pondicherry,PONDICHERRY
605501,Pondicherry,Pondicherry,PONDICHERRY
605009,Pondicherry,Pondicherry,PONDICHERRY
605004,Pondicherry,Pondicherry,PONDICHERRY
605009,Pondicherry,Pondicherry,PONDICHERRY
605004,Pondicherry ,Pondicherry,PONDICHERRY
605003,Pondicherry ,Pondicherry,PONDICHERRY
605007,Pondicherry,Pondicherry,PONDICHERRY
605005,Pondicherry ,Pondicherry,PONDICHERRY
605106,Pondicherry,Pondicherry,PONDICHERRY
605110,Villianur Commune Panchayat,Pondicherry,PONDICHERRY
605010,Pondicherry,Pondicherry,PONDICHERRY
607403,Pondicherry,Pondicherry,PONDICHERRY
605001,Pondicherry,Pondicherry,PONDICHERRY
605014,Pondicherry,Pondicherry,PONDICHERRY
605007,Pondicherry,Pondicherry,PONDICHERRY
605107,Pondicherry,Pondicherry,PONDICHERRY
605010,Pondicherry,Pondicherry,PONDICHERRY
605013,Pondicherry,Pondicherry,PONDICHERRY
605111,Pondicherry,Pondicherry,PONDICHERRY
607402,Pondicherry,Pondicherry,PONDICHERRY
605501,Pondicherry,Pondicherry,PONDICHERRY
605501,Pondicherry,Pondicherry,PONDICHERRY
605002,Pondicherry,Pondicherry,PONDICHERRY
605110,Villianur Commune Panchayat,Pondicherry,PONDICHERRY
605502,Pondicherry,Pondicherry,PONDICHERRY
605009,Pondicherry,Pondicherry,PONDICHERRY
605004,Pondicherry,Pondicherry,PONDICHERRY
605007,Pondicherry,Pondicherry,PONDICHERRY
605107,Pondicherry,Pondicherry,PONDICHERRY
605102,Pondicherry,Pondicherry,PONDICHERRY
605502,Pondicherry,Pondicherry,PONDICHERRY
605501,Pondicherry,Pondicherry,PONDICHERRY
605501,Pondicherry,Pondicherry,PONDICHERRY
605007,Pondicherry,Pondicherry,PONDICHERRY
605011,Pondicherry,Pondicherry,PONDICHERRY
605110,Villianur Commune Panchayat,Pondicherry,PONDICHERRY
605009,Pondicherry,Pondicherry,PONDICHERRY
609604,Neravy Commune Panchayat,Karaikal,PONDICHERRY
609601,Karaikal,Karaikal,PONDICHERRY
609602,NA,Karaikal,PONDICHERRY
609602,NA,Karaikal,PONDICHERRY
609602,NA,Karaikal,PONDICHERRY
609602,NA,Karaikal,PONDICHERRY
609605,NA,Karaikal,PONDICHERRY
609605,NA,Karaikal,PONDICHERRY
609607,Thirunallar Commune Panchayat,Karaikal,PONDICHERRY
609609,Kottucherry Commune Panchayat,Karaikal,PONDICHERRY
609603,Nedungadu Commune Panchayat,Karaikal,PONDICHERRY
609602,NA,Karaikal,PONDICHERRY
609603,Nedungadu Commune Panchayat,Karaikal,PONDICHERRY
609601,Thirunallar Commune Panchayat,Karaikal,PONDICHERRY
609603,Nedungadu Commune Panchayat,Karaikal,PONDICHERRY
609603,Karaikal,Karaikal,PONDICHERRY
609604,Neravy Commune Panchayat,Karaikal,PONDICHERRY
609601,Karaikal,Karaikal,PONDICHERRY
609607,Thirunallar Commune Panchayat,Karaikal,PONDICHERRY
609607,Thirunallar Commune Panchayat,Karaikal,PONDICHERRY
609606,Thirumalairayan Pattinam Commune Panchayat,Karaikal,PONDICHERRY
609605,NA,Karaikal,PONDICHERRY
609606,Karaikal,Karaikal,PONDICHERRY
609607,Karaikal,Karaikal,PONDICHERRY
609609,Kottucherry Commune Panchayat,Karaikal,PONDICHERRY
609609,Kottucherry Commune Panchayat,Karaikal,PONDICHERRY
609607,Neravy Commune Panchayat,Karaikal,PONDICHERRY
